t,z,V,Mach,alpha,q_total,T_surface,T_bulk,thickness,TPS_failed
23.54,116205,7804.52,26.4499,0.0349218,1.05095e+06,436.773,300.01,0.0747119,0
23.55,116202,7804.52,26.4499,0.0349339,1.05114e+06,436.843,300.01,0.0747093,0
23.56,116199,7804.53,26.4499,0.034946,1.05134e+06,436.914,300.01,0.0747066,0
23.57,116197,7804.53,26.4499,0.0349581,1.05153e+06,436.984,300.01,0.074704,0
23.58,116194,7804.53,26.4499,0.0349702,1.05172e+06,437.054,300.01,0.0747014,0
23.59,116191,7804.53,26.45,0.0349823,1.05192e+06,437.124,300.01,0.0746988,0
23.6,116188,7804.54,26.45,0.0349944,1.05211e+06,437.195,300.01,0.0746961,0
23.61,116186,7804.54,26.45,0.0350066,1.05231e+06,437.265,300.01,0.0746935,0
23.62,116183,7804.54,26.45,0.0350187,1.0525e+06,437.335,300.01,0.0746909,0
23.63,116180,7804.55,26.45,0.0350308,1.0527e+06,437.406,300.01,0.0746883,0
23.64,116177,7804.55,26.45,0.0350429,1.05289e+06,437.476,300.01,0.0746856,0
23.65,116175,7804.55,26.45,0.035055,1.05309e+06,437.546,300.01,0.074683,0
23.66,116172,7804.56,26.45,0.0350671,1.05328e+06,437.617,300.01,0.0746804,0
23.67,116169,7804.56,26.45,0.0350792,1.05348e+06,437.687,300.01,0.0746777,0
23.68,116167,7804.56,26.45,0.0350913,1.05368e+06,437.757,300.01,0.0746751,0
23.69,116164,7804.57,26.4501,0.0351035,1.05387e+06,437.828,300.01,0.0746725,0
23.7,116161,7804.57,26.4501,0.0351156,1.05407e+06,437.898,300.01,0.0746699,0
23.71,116158,7804.57,26.4501,0.0351277,1.05426e+06,437.969,300.01,0.0746672,0
23.72,116156,7804.58,26.4501,0.0351398,1.05446e+06,438.039,300.01,0.0746646,0
23.73,116153,7804.58,26.4501,0.0351519,1.05465e+06,438.11,300.01,0.074662,0
23.74,116150,7804.58,26.4501,0.035164,1.05485e+06,438.18,300.01,0.0746593,0
23.75,116147,7804.59,26.4501,0.0351761,1.05505e+06,438.251,300.01,0.0746567,0
23.76,116145,7804.59,26.4501,0.0351882,1.05524e+06,438.321,300.01,0.0746541,0
23.77,116142,7804.59,26.4501,0.0352004,1.05544e+06,438.392,300.01,0.0746514,0
23.78,116139,7804.6,26.4502,0.0352125,1.05564e+06,438.462,300.01,0.0746488,0
23.79,116136,7804.6,26.4502,0.0352246,1.05583e+06,438.533,300.01,0.0746462,0
23.8,116134,7804.6,26.4502,0.0352367,1.05603e+06,438.603,300.01,0.0746435,0
23.81,116131,7804.6,26.4502,0.0352488,1.05623e+06,438.674,300.01,0.0746409,0
23.82,116128,7804.61,26.4502,0.0352609,1.05642e+06,438.745,300.01,0.0746383,0
23.83,116125,7804.61,26.4502,0.035273,1.05662e+06,438.815,300.01,0.0746356,0
23.84,116123,7804.61,26.4502,0.0352851,1.05682e+06,438.886,300.01,0.074633,0
23.85,116120,7804.62,26.4502,0.0352973,1.05702e+06,438.957,300.01,0.0746304,0
23.86,116117,7804.62,26.4502,0.0353094,1.05721e+06,439.027,300.01,0.0746277,0
23.87,116114,7804.62,26.4503,0.0353215,1.05741e+06,439.098,300.01,0.0746251,0
23.88,116112,7804.63,26.4503,0.0353336,1.05761e+06,439.169,300.01,0.0746224,0
23.89,116109,7804.63,26.4503,0.0353457,1.05781e+06,439.239,300.01,0.0746198,0
23.9,116106,7804.63,26.4503,0.0353578,1.058e+06,439.31,300.01,0.0746172,0
23.91,116103,7804.64,26.4503,0.0353699,1.0582e+06,439.381,300.01,0.0746145,0
23.92,116101,7804.64,26.4503,0.035382,1.0584e+06,439.452,300.01,0.0746119,0
23.93,116098,7804.64,26.4503,0.0353942,1.0586e+06,439.523,300.01,0.0746092,0
23.94,116095,7804.65,26.4503,0.0354063,1.0588e+06,439.593,300.01,0.0746066,0
23.95,116092,7804.65,26.4503,0.0354184,1.05899e+06,439.664,300.01,0.074604,0
23.96,116089,7804.65,26.4504,0.0354305,1.05919e+06,439.735,300.01,0.0746013,0
23.97,116087,7804.66,26.4504,0.0354426,1.05939e+06,439.806,300.01,0.0745987,0
23.98,116084,7804.66,26.4504,0.0354547,1.05959e+06,439.877,300.01,0.074596,0
23.99,116081,7804.66,26.4504,0.0354668,1.05979e+06,439.948,300.01,0.0745934,0
24,116078,7804.67,26.4504,0.0354789,1.05999e+06,440.019,300.01,0.0745907,0
24.01,116076,7804.67,26.4504,0.0354911,1.06019e+06,440.089,300.01,0.0745881,0
24.02,116073,7804.67,26.4504,0.0355032,1.06039e+06,440.16,300.01,0.0745854,0
24.03,116070,7804.68,26.4504,0.0355153,1.06058e+06,440.231,300.01,0.0745828,0
24.04,116067,7804.68,26.4504,0.0355274,1.06078e+06,440.302,300.01,0.0745802,0
24.05,116065,7804.68,26.4505,0.0355395,1.06098e+06,440.373,300.01,0.0745775,0
24.06,116062,7804.69,26.4505,0.0355516,1.06118e+06,440.444,300.01,0.0745749,0
24.07,116059,7804.69,26.4505,0.0355637,1.06138e+06,440.515,300.01,0.0745722,0
24.08,116056,7804.69,26.4505,0.0355758,1.06158e+06,440.586,300.01,0.0745696,0
24.09,116053,7804.69,26.4505,0.035588,1.06178e+06,440.657,300.01,0.0745669,0
24.1,116051,7804.7,26.4505,0.0356001,1.06198e+06,440.728,300.01,0.0745643,0
24.11,116048,7804.7,26.4505,0.0356122,1.06218e+06,440.8,300.01,0.0745616,0
24.12,116045,7804.7,26.4505,0.0356243,1.06238e+06,440.871,300.01,0.074559,0
24.13,116042,7804.71,26.4505,0.0356364,1.06258e+06,440.942,300.01,0.0745563,0
24.14,116040,7804.71,26.4505,0.0356485,1.06278e+06,441.013,300.01,0.0745537,0
24.15,116037,7804.71,26.4506,0.0356606,1.06298e+06,441.084,300.01,0.074551,0
24.16,116034,7804.72,26.4506,0.0356727,1.06318e+06,441.155,300.01,0.0745484,0
24.17,116031,7804.72,26.4506,0.0356849,1.06338e+06,441.226,300.01,0.0745457,0
24.18,116028,7804.72,26.4506,0.035697,1.06358e+06,441.298,300.01,0.0745431,0
24.19,116026,7804.73,26.4506,0.0357091,1.06379e+06,441.369,300.01,0.0745404,0
24.2,116023,7804.73,26.4506,0.0357212,1.06399e+06,441.44,300.01,0.0745377,0
24.21,116020,7804.73,26.4506,0.0357333,1.06419e+06,441.511,300.01,0.0745351,0
24.22,116017,7804.74,26.4506,0.0357454,1.06439e+06,441.582,300.01,0.0745324,0
24.23,116015,7804.74,26.4506,0.0357575,1.06459e+06,441.654,300.01,0.0745298,0
24.24,116012,7804.74,26.4507,0.0357696,1.06479e+06,441.725,300.01,0.0745271,0
24.25,116009,7804.75,26.4507,0.0357818,1.06499e+06,441.796,300.01,0.0745245,0
24.26,116006,7804.75,26.4507,0.0357939,1.06519e+06,441.868,300.01,0.0745218,0
24.27,116003,7804.75,26.4507,0.035806,1.0654e+06,441.939,300.01,0.0745191,0
24.28,116001,7804.76,26.4507,0.0358181,1.0656e+06,442.01,300.01,0.0745165,0
24.29,115998,7804.76,26.4507,0.0358302,1.0658e+06,442.082,300.01,0.0745138,0
24.3,115995,7804.76,26.4507,0.0358423,1.066e+06,442.153,300.01,0.0745112,0
24.31,115992,7804.77,26.4507,0.0358544,1.0662e+06,442.224,300.01,0.0745085,0
24.32,115989,7804.77,26.4507,0.0358665,1.06641e+06,442.296,300.01,0.0745059,0
24.33,115987,7804.77,26.4508,0.0358787,1.06661e+06,442.367,300.01,0.0745032,0
24.34,115984,7804.78,26.4508,0.0358908,1.06681e+06,442.439,300.01,0.0745005,0
24.35,115981,7804.78,26.4508,0.0359029,1.06701e+06,442.51,300.011,0.0744979,0
24.36,115978,7804.78,26.4508,0.035915,1.06722e+06,442.582,300.011,0.0744952,0
24.37,115975,7804.79,26.4508,0.0359271,1.06742e+06,442.653,300.011,0.0744925,0
24.38,115973,7804.79,26.4508,0.0359392,1.06762e+06,442.725,300.011,0.0744899,0
24.39,115970,7804.79,26.4508,0.0359513,1.06782e+06,442.796,300.011,0.0744872,0
24.4,115967,7804.8,26.4508,0.0359634,1.06803e+06,442.868,300.011,0.0744845,0
24.41,115964,7804.8,26.4508,0.0359756,1.06823e+06,442.939,300.011,0.0744819,0
24.42,115961,7804.8,26.4509,0.0359877,1.06843e+06,443.011,300.011,0.0744792,0
24.43,115959,7804.81,26.4509,0.0359998,1.06864e+06,443.082,300.011,0.0744766,0
24.44,115956,7804.81,26.4509,0.0360119,1.06884e+06,443.154,300.011,0.0744739,0
24.45,115953,7804.81,26.4509,0.036024,1.06904e+06,443.226,300.011,0.0744712,0
24.46,115950,7804.81,26.4509,0.0360361,1.06925e+06,443.297,300.011,0.0744686,0
24.47,115947,7804.82,26.4509,0.0360482,1.06945e+06,443.369,300.011,0.0744659,0
24.48,115944,7804.82,26.4509,0.0360603,1.06966e+06,443.441,300.011,0.0744632,0
24.49,115942,7804.82,26.4509,0.0360725,1.06986e+06,443.512,300.011,0.0744605,0
24.5,115939,7804.83,26.4509,0.0360846,1.07006e+06,443.584,300.011,0.0744579,0
24.51,115936,7804.83,26.451,0.0360967,1.07027e+06,443.656,300.011,0.0744552,0
24.52,115933,7804.83,26.451,0.0361088,1.07047e+06,443.727,300.011,0.0744525,0
24.53,115930,7804.84,26.451,0.0361209,1.07068e+06,443.799,300.011,0.0744499,0
24.54,115928,7804.84,26.451,0.036133,1.07088e+06,443.871,300.011,0.0744472,0
24.55,115925,7804.84,26.451,0.0361451,1.07109e+06,443.943,300.011,0.0744445,0
24.56,115922,7804.85,26.451,0.0361572,1.07129e+06,444.015,300.011,0.0744418,0
24.57,115919,7804.85,26.451,0.0361694,1.0715e+06,444.086,300.011,0.0744392,0
24.58,115916,7804.85,26.451,0.0361815,1.0717e+06,444.158,300.011,0.0744365,0
24.59,115913,7804.86,26.451,0.0361936,1.07191e+06,444.23,300.011,0.0744338,0
24.6,115911,7804.86,26.4511,0.0362057,1.07211e+06,444.302,300.011,0.0744312,0
24.61,115908,7804.86,26.4511,0.0362178,1.07232e+06,444.374,300.011,0.0744285,0
24.62,115905,7804.87,26.4511,0.0362299,1.07252e+06,444.446,300.011,0.0744258,0
24.63,115902,7804.87,26.4511,0.036242,1.07273e+06,444.518,300.011,0.0744231,0
24.64,115899,7804.87,26.4511,0.0362541,1.07293e+06,444.59,300.011,0.0744205,0
24.65,115896,7804.88,26.4511,0.0362663,1.07314e+06,444.662,300.011,0.0744178,0
24.66,115894,7804.88,26.4511,0.0362784,1.07335e+06,444.733,300.011,0.0744151,0
24.67,115891,7804.88,26.4511,0.0362905,1.07355e+06,444.805,300.011,0.0744124,0
24.68,115888,7804.89,26.4511,0.0363026,1.07376e+06,444.877,300.011,0.0744097,0
24.69,115885,7804.89,26.4512,0.0363147,1.07396e+06,444.949,300.011,0.0744071,0
24.7,115882,7804.89,26.4512,0.0363268,1.07417e+06,445.022,300.011,0.0744044,0
24.71,115879,7804.9,26.4512,0.0363389,1.07438e+06,445.094,300.011,0.0744017,0
24.72,115877,7804.9,26.4512,0.036351,1.07458e+06,445.166,300.011,0.074399,0
24.73,115874,7804.9,26.4512,0.0363632,1.07479e+06,445.238,300.011,0.0743963,0
24.74,115871,7804.91,26.4512,0.0363753,1.075e+06,445.31,300.011,0.0743937,0
24.75,115868,7804.91,26.4512,0.0363874,1.0752e+06,445.382,300.011,0.074391,0
24.76,115865,7804.91,26.4512,0.0363995,1.07541e+06,445.454,300.011,0.0743883,0
24.77,115862,7804.92,26.4512,0.0364116,1.07562e+06,445.526,300.011,0.0743856,0
24.78,115860,7804.92,26.4513,0.0364237,1.07582e+06,445.598,300.011,0.0743829,0
24.79,115857,7804.92,26.4513,0.0364358,1.07603e+06,445.67,300.011,0.0743802,0
24.8,115854,7804.93,26.4513,0.0364479,1.07624e+06,445.743,300.011,0.0743776,0
24.81,115851,7804.93,26.4513,0.0364601,1.07645e+06,445.815,300.011,0.0743749,0
24.82,115848,7804.93,26.4513,0.0364722,1.07665e+06,445.887,300.011,0.0743722,0
24.83,115845,7804.94,26.4513,0.0364843,1.07686e+06,445.959,300.011,0.0743695,0
24.84,115843,7804.94,26.4513,0.0364964,1.07707e+06,446.032,300.011,0.0743668,0
24.85,115840,7804.94,26.4513,0.0365085,1.07728e+06,446.104,300.011,0.0743641,0
24.86,115837,7804.95,26.4513,0.0365206,1.07749e+06,446.176,300.011,0.0743614,0
24.87,115834,7804.95,26.4514,0.0365327,1.07769e+06,446.248,300.011,0.0743587,0
24.88,115831,7804.95,26.4514,0.0365448,1.0779e+06,446.321,300.011,0.0743561,0
24.89,115828,7804.96,26.4514,0.036557,1.07811e+06,446.393,300.011,0.0743534,0
24.9,115825,7804.96,26.4514,0.0365691,1.07832e+06,446.466,300.011,0.0743507,0
24.91,115823,7804.96,26.4514,0.0365812,1.07853e+06,446.538,300.011,0.074348,0
24.92,115820,7804.97,26.4514,0.0365933,1.07874e+06,446.61,300.011,0.0743453,0
24.93,115817,7804.97,26.4514,0.0366054,1.07895e+06,446.683,300.011,0.0743426,0
24.94,115814,7804.97,26.4514,0.0366175,1.07915e+06,446.755,300.011,0.0743399,0
24.95,115811,7804.98,26.4514,0.0366296,1.07936e+06,446.828,300.011,0.0743372,0
24.96,115808,7804.98,26.4515,0.0366417,1.07957e+06,446.9,300.011,0.0743345,0
24.97,115805,7804.98,26.4515,0.0366539,1.07978e+06,446.972,300.011,0.0743318,0
24.98,115803,7804.99,26.4515,0.036666,1.07999e+06,447.045,300.011,0.0743291,0
24.99,115800,7804.99,26.4515,0.0366781,1.0802e+06,447.117,300.011,0.0743264,0
25,115797,7804.99,26.4515,0.0366902,1.08041e+06,447.19,300.011,0.0743237,0
25.01,115794,7805,26.4515,0.0367023,1.08062e+06,447.263,300.011,0.0743211,0
25.02,115791,7805,26.4515,0.0367144,1.08083e+06,447.335,300.011,0.0743184,0
25.03,115788,7805,26.4515,0.0367265,1.08104e+06,447.408,300.011,0.0743157,0
25.04,115785,7805.01,26.4515,0.0367386,1.08125e+06,447.48,300.011,0.074313,0
25.05,115783,7805.01,26.4516,0.0367508,1.08146e+06,447.553,300.011,0.0743103,0
25.06,115780,7805.01,26.4516,0.0367629,1.08167e+06,447.625,300.011,0.0743076,0
25.07,115777,7805.02,26.4516,0.036775,1.08188e+06,447.698,300.011,0.0743049,0
25.08,115774,7805.02,26.4516,0.0367871,1.08209e+06,447.771,300.011,0.0743022,0
25.09,115771,7805.02,26.4516,0.0367992,1.0823e+06,447.843,300.011,0.0742995,0
25.1,115768,7805.03,26.4516,0.0368113,1.08251e+06,447.916,300.011,0.0742968,0
25.11,115765,7805.03,26.4516,0.0368234,1.08272e+06,447.989,300.011,0.0742941,0
25.12,115762,7805.03,26.4516,0.0368355,1.08293e+06,448.062,300.011,0.0742914,0
25.13,115760,7805.04,26.4517,0.0368477,1.08314e+06,448.134,300.011,0.0742887,0
25.14,115757,7805.04,26.4517,0.0368598,1.08336e+06,448.207,300.011,0.074286,0
25.15,115754,7805.04,26.4517,0.0368719,1.08357e+06,448.28,300.011,0.0742833,0
25.16,115751,7805.05,26.4517,0.036884,1.08378e+06,448.353,300.011,0.0742806,0
25.17,115748,7805.05,26.4517,0.0368961,1.08399e+06,448.425,300.011,0.0742779,0
25.18,115745,7805.05,26.4517,0.0369082,1.0842e+06,448.498,300.011,0.0742751,0
25.19,115742,7805.06,26.4517,0.0369203,1.08441e+06,448.571,300.011,0.0742724,0
25.2,115739,7805.06,26.4517,0.0369324,1.08462e+06,448.644,300.011,0.0742697,0
25.21,115737,7805.06,26.4517,0.0369446,1.08484e+06,448.717,300.011,0.074267,0
25.22,115734,7805.07,26.4518,0.0369567,1.08505e+06,448.79,300.011,0.0742643,0
25.23,115731,7805.07,26.4518,0.0369688,1.08526e+06,448.863,300.011,0.0742616,0
25.24,115728,7805.07,26.4518,0.0369809,1.08547e+06,448.936,300.011,0.0742589,0
25.25,115725,7805.08,26.4518,0.036993,1.08568e+06,449.008,300.011,0.0742562,0
25.26,115722,7805.08,26.4518,0.0370051,1.0859e+06,449.081,300.011,0.0742535,0
25.27,115719,7805.08,26.4518,0.0370172,1.08611e+06,449.154,300.011,0.0742508,0
25.28,115716,7805.09,26.4518,0.0370293,1.08632e+06,449.227,300.011,0.0742481,0
25.29,115713,7805.09,26.4518,0.0370415,1.08653e+06,449.3,300.011,0.0742454,0
25.3,115711,7805.09,26.4518,0.0370536,1.08675e+06,449.373,300.011,0.0742427,0
25.31,115708,7805.1,26.4519,0.0370657,1.08696e+06,449.446,300.011,0.0742399,0
25.32,115705,7805.1,26.4519,0.0370778,1.08717e+06,449.52,300.011,0.0742372,0
25.33,115702,7805.1,26.4519,0.0370899,1.08739e+06,449.593,300.011,0.0742345,0
25.34,115699,7805.11,26.4519,0.037102,1.0876e+06,449.666,300.011,0.0742318,0
25.35,115696,7805.11,26.4519,0.0371141,1.08781e+06,449.739,300.011,0.0742291,0
25.36,115693,7805.11,26.4519,0.0371262,1.08803e+06,449.812,300.012,0.0742264,0
25.37,115690,7805.12,26.4519,0.0371384,1.08824e+06,449.885,300.012,0.0742237,0
25.38,115687,7805.12,26.4519,0.0371505,1.08845e+06,449.958,300.012,0.0742209,0
25.39,115684,7805.12,26.4519,0.0371626,1.08867e+06,450.031,300.012,0.0742182,0
25.4,115682,7805.13,26.452,0.0371747,1.08888e+06,450.105,300.012,0.0742155,0
25.41,115679,7805.13,26.452,0.0371868,1.0891e+06,450.178,300.012,0.0742128,0
25.42,115676,7805.13,26.452,0.0371989,1.08931e+06,450.251,300.012,0.0742101,0
25.43,115673,7805.14,26.452,0.037211,1.08952e+06,450.324,300.012,0.0742074,0
25.44,115670,7805.14,26.452,0.0372231,1.08974e+06,450.398,300.012,0.0742046,0
25.45,115667,7805.14,26.452,0.0372353,1.08995e+06,450.471,300.012,0.0742019,0
25.46,115664,7805.15,26.452,0.0372474,1.09017e+06,450.544,300.012,0.0741992,0
25.47,115661,7805.15,26.452,0.0372595,1.09038e+06,450.617,300.012,0.0741965,0
25.48,115658,7805.15,26.452,0.0372716,1.0906e+06,450.691,300.012,0.0741938,0
25.49,115655,7805.16,26.4521,0.0372837,1.09081e+06,450.764,300.012,0.074191,0
25.5,115653,7805.16,26.4521,0.0372958,1.09103e+06,450.838,300.012,0.0741883,0
25.51,115650,7805.16,26.4521,0.0373079,1.09124e+06,450.911,300.012,0.0741856,0
25.52,115647,7805.17,26.4521,0.03732,1.09146e+06,450.984,300.012,0.0741829,0
25.53,115644,7805.17,26.4521,0.0373322,1.09167e+06,451.058,300.012,0.0741802,0
25.54,115641,7805.17,26.4521,0.0373443,1.09189e+06,451.131,300.012,0.0741774,0
25.55,115638,7805.18,26.4521,0.0373564,1.09211e+06,451.205,300.012,0.0741747,0
25.56,115635,7805.18,26.4521,0.0373685,1.09232e+06,451.278,300.012,0.074172,0
25.57,115632,7805.18,26.4522,0.0373806,1.09254e+06,451.352,300.012,0.0741693,0
25.58,115629,7805.19,26.4522,0.0373927,1.09275e+06,451.425,300.012,0.0741665,0
25.59,115626,7805.19,26.4522,0.0374048,1.09297e+06,451.499,300.012,0.0741638,0
25.6,115623,7805.19,26.4522,0.0374169,1.09319e+06,451.572,300.012,0.0741611,0
25.61,115620,7805.2,26.4522,0.0374291,1.0934e+06,451.646,300.012,0.0741583,0
25.62,115618,7805.2,26.4522,0.0374412,1.09362e+06,451.719,300.012,0.0741556,0
25.63,115615,7805.2,26.4522,0.0374533,1.09383e+06,451.793,300.012,0.0741529,0
25.64,115612,7805.21,26.4522,0.0374654,1.09405e+06,451.866,300.012,0.0741502,0
25.65,115609,7805.21,26.4522,0.0374775,1.09427e+06,451.94,300.012,0.0741474,0
25.66,115606,7805.21,26.4523,0.0374896,1.09448e+06,452.014,300.012,0.0741447,0
25.67,115603,7805.22,26.4523,0.0375017,1.0947e+06,452.087,300.012,0.074142,0
25.68,115600,7805.22,26.4523,0.0375138,1.09492e+06,452.161,300.012,0.0741392,0
25.69,115597,7805.22,26.4523,0.037526,1.09514e+06,452.235,300.012,0.0741365,0
25.7,115594,7805.23,26.4523,0.0375381,1.09535e+06,452.308,300.012,0.0741338,0
25.71,115591,7805.23,26.4523,0.0375502,1.09557e+06,452.382,300.012,0.074131,0
25.72,115588,7805.24,26.4523,0.0375623,1.09579e+06,452.456,300.012,0.0741283,0
25.73,115585,7805.24,26.4523,0.0375744,1.09601e+06,452.53,300.012,0.0741256,0
25.74,115582,7805.24,26.4523,0.0375865,1.09622e+06,452.603,300.012,0.0741228,0
25.75,115579,7805.25,26.4524,0.0375986,1.09644e+06,452.677,300.012,0.0741201,0
25.76,115577,7805.25,26.4524,0.0376107,1.09666e+06,452.751,300.012,0.0741174,0
25.77,115574,7805.25,26.4524,0.0376229,1.09688e+06,452.825,300.012,0.0741146,0
25.78,115571,7805.26,26.4524,0.037635,1.0971e+06,452.899,300.012,0.0741119,0
25.79,115568,7805.26,26.4524,0.0376471,1.09731e+06,452.973,300.012,0.0741092,0
25.8,115565,7805.26,26.4524,0.0376592,1.09753e+06,453.046,300.012,0.0741064,0
25.81,115562,7805.27,26.4524,0.0376713,1.09775e+06,453.12,300.012,0.0741037,0
25.82,115559,7805.27,26.4524,0.0376834,1.09797e+06,453.194,300.012,0.0741009,0
25.83,115556,7805.27,26.4525,0.0376955,1.09819e+06,453.268,300.012,0.0740982,0
25.84,115553,7805.28,26.4525,0.0377076,1.09841e+06,453.342,300.012,0.0740955,0
25.85,115550,7805.28,26.4525,0.0377198,1.09863e+06,453.416,300.012,0.0740927,0
25.86,115547,7805.28,26.4525,0.0377319,1.09885e+06,453.49,300.012,0.07409,0
25.87,115544,7805.29,26.4525,0.037744,1.09907e+06,453.564,300.012,0.0740872,0
25.88,115541,7805.29,26.4525,0.0377561,1.09928e+06,453.638,300.012,0.0740845,0
25.89,115538,7805.29,26.4525,0.0377682,1.0995e+06,453.712,300.012,0.0740818,0
25.9,115535,7805.3,26.4525,0.0377803,1.09972e+06,453.786,300.012,0.074079,0
25.91,115532,7805.3,26.4525,0.0377924,1.09994e+06,453.86,300.012,0.0740763,0
25.92,115529,7805.3,26.4526,0.0378046,1.10016e+06,453.934,300.012,0.0740735,0
25.93,115527,7805.31,26.4526,0.0378167,1.10038e+06,454.009,300.012,0.0740708,0
25.94,115524,7805.31,26.4526,0.0378288,1.1006e+06,454.083,300.012,0.074068,0
25.95,115521,7805.31,26.4526,0.0378409,1.10082e+06,454.157,300.012,0.0740653,0
25.96,115518,7805.32,26.4526,0.037853,1.10104e+06,454.231,300.012,0.0740625,0
25.97,115515,7805.32,26.4526,0.0378651,1.10126e+06,454.305,300.012,0.0740598,0
25.98,115512,7805.32,26.4526,0.0378772,1.10148e+06,454.379,300.012,0.0740571,0
25.99,115509,7805.33,26.4526,0.0378893,1.10171e+06,454.454,300.012,0.0740543,0
26,115506,7805.33,26.4526,0.0379015,1.10193e+06,454.528,300.012,0.0740516,0
26.01,115503,7805.33,26.4527,0.0379136,1.10215e+06,454.602,300.012,0.0740488,0
26.02,115500,7805.34,26.4527,0.0379257,1.10237e+06,454.676,300.012,0.0740461,0
26.03,115497,7805.34,26.4527,0.0379378,1.10259e+06,454.751,300.012,0.0740433,0
26.04,115494,7805.34,26.4527,0.0379499,1.10281e+06,454.825,300.012,0.0740406,0
26.05,115491,7805.35,26.4527,0.037962,1.10303e+06,454.899,300.012,0.0740378,0
26.06,115488,7805.35,26.4527,0.0379741,1.10325e+06,454.974,300.012,0.0740351,0
26.07,115485,7805.35,26.4527,0.0379862,1.10347e+06,455.048,300.012,0.0740323,0
26.08,115482,7805.36,26.4527,0.0379984,1.1037e+06,455.122,300.012,0.0740295,0
26.09,115479,7805.36,26.4528,0.0380105,1.10392e+06,455.197,300.012,0.0740268,0
26.1,115476,7805.37,26.4528,0.0380226,1.10414e+06,455.271,300.012,0.074024,0
26.11,115473,7805.37,26.4528,0.0380347,1.10436e+06,455.346,300.012,0.0740213,0
26.12,115470,7805.37,26.4528,0.0380468,1.10458e+06,455.42,300.012,0.0740185,0
26.13,115467,7805.38,26.4528,0.0380589,1.10481e+06,455.494,300.012,0.0740158,0
26.14,115464,7805.38,26.4528,0.038071,1.10503e+06,455.569,300.012,0.074013,0
26.15,115461,7805.38,26.4528,0.0380831,1.10525e+06,455.643,300.012,0.0740103,0
26.16,115458,7805.39,26.4528,0.0380953,1.10547e+06,455.718,300.012,0.0740075,0
26.17,115455,7805.39,26.4528,0.0381074,1.1057e+06,455.792,300.012,0.0740047,0
26.18,115452,7805.39,26.4529,0.0381195,1.10592e+06,455.867,300.012,0.074002,0
26.19,115449,7805.4,26.4529,0.0381316,1.10614e+06,455.942,300.012,0.0739992,0
26.2,115446,7805.4,26.4529,0.0381437,1.10636e+06,456.016,300.012,0.0739965,0
26.21,115444,7805.4,26.4529,0.0381558,1.10659e+06,456.091,300.012,0.0739937,0
26.22,115441,7805.41,26.4529,0.0381679,1.10681e+06,456.165,300.012,0.0739909,0
26.23,115438,7805.41,26.4529,0.03818,1.10703e+06,456.24,300.012,0.0739882,0
26.24,115435,7805.41,26.4529,0.0381922,1.10726e+06,456.315,300.012,0.0739854,0
26.25,115432,7805.42,26.4529,0.0382043,1.10748e+06,456.389,300.012,0.0739827,0
26.26,115429,7805.42,26.453,0.0382164,1.10771e+06,456.464,300.012,0.0739799,0
26.27,115426,7805.42,26.453,0.0382285,1.10793e+06,456.539,300.012,0.0739771,0
26.28,115423,7805.43,26.453,0.0382406,1.10815e+06,456.613,300.012,0.0739744,0
26.29,115420,7805.43,26.453,0.0382527,1.10838e+06,456.688,300.012,0.0739716,0
26.3,115417,7805.43,26.453,0.0382648,1.1086e+06,456.763,300.012,0.0739688,0
26.31,115414,7805.44,26.453,0.0382769,1.10883e+06,456.838,300.013,0.0739661,0
